,day,price,__row_index
0,2023-06-01T00:00:00.000Z,1868.483018461,0
1,2023-06-01T01:00:00.000Z,1874.984628293,1
2,2023-06-01T02:00:00.000Z,1872.259973499,2
3,2023-06-01T03:00:00.000Z,1876.215526826,3
4,2023-06-01T04:00:00.000Z,1849.885282842,4
5,2023-06-01T05:00:00.000Z,1854.221365614,5
6,2023-06-01T06:00:00.000Z,1854.286596963,6
7,2023-06-01T07:00:00.000Z,1856.951327529,7
8,2023-06-01T08:00:00.000Z,1856.331679099,8
9,2023-06-01T09:00:00.000Z,1855.273998499,9
10,2023-06-01T10:00:00.000Z,1859.129817654,10
11,2023-06-01T11:00:00.000Z,1862.865056274,11
12,2023-06-01T12:00:00.000Z,1862.060205458,12
13,2023-06-01T13:00:00.000Z,1861.385175539,13
14,2023-06-01T14:00:00.000Z,1864.810179608,14
15,2023-06-01T15:00:00.000Z,1863.481182733,15
16,2023-06-01T16:00:00.000Z,1861.72944964,16
17,2023-06-01T17:00:00.000Z,1864.026803494,17
18,2023-06-01T18:00:00.000Z,1879.321366722,18
19,2023-06-01T19:00:00.000Z,1871.043266973,19
20,2023-06-01T20:00:00.000Z,1871.138309624,20
21,2023-06-01T21:00:00.000Z,1866.615606628,21
22,2023-06-01T22:00:00.000Z,1869.450170223,22
23,2023-06-01T23:00:00.000Z,1868.880136286,23
24,2023-06-02T00:00:00.000Z,1867.061134887,24
25,2023-06-02T01:00:00.000Z,1861.453468855,25
26,2023-06-02T02:00:00.000Z,1862.691339361,26
27,2023-06-02T03:00:00.000Z,1868.179614223,27
28,2023-06-02T04:00:00.000Z,1877.936084723,28
29,2023-06-02T05:00:00.000Z,1875.638760218,29
30,2023-06-02T06:00:00.000Z,1886.068012726,30
31,2023-06-02T07:00:00.000Z,1893.740435258,31
32,2023-06-02T08:00:00.000Z,1891.78556139,32
33,2023-06-02T09:00:00.000Z,1888.353441329,33
34,2023-06-02T10:00:00.000Z,1891.320960246,34
35,2023-06-02T11:00:00.000Z,1892.009401149,35
36,2023-06-02T12:00:00.000Z,1890.711798986,36
37,2023-06-02T13:00:00.000Z,1894.431524845,37
38,2023-06-02T14:00:00.000Z,1886.383986866,38
39,2023-06-02T15:00:00.000Z,1887.973134024,39
40,2023-06-02T16:00:00.000Z,1884.726963995,40
41,2023-06-02T17:00:00.000Z,1890.144618545,41
42,2023-06-02T18:00:00.000Z,1890.579518282,42
43,2023-06-02T19:00:00.000Z,1892.389535666,43
44,2023-06-02T20:00:00.000Z,1905.906808079,44
45,2023-06-02T21:00:00.000Z,1907.689893878,45
46,2023-06-02T22:00:00.000Z,1906.265142329,46
47,2023-06-02T23:00:00.000Z,1904.067180015,47
48,2023-06-03T00:00:00.000Z,1907.334475915,48
49,2023-06-03T01:00:00.000Z,1906.934641576,49
50,2023-06-03T02:00:00.000Z,1903.328403575,50
51,2023-06-03T03:00:00.000Z,1901.220676021,51
52,2023-06-03T04:00:00.000Z,1899.81129832,52
53,2023-06-03T05:00:00.000Z,1900.480169149,53
54,2023-06-03T06:00:00.000Z,1901.277735198,54
55,2023-06-03T07:00:00.000Z,1901.276467537,55
56,2023-06-03T08:00:00.000Z,1903.160748677,56
57,2023-06-03T09:00:00.000Z,1903.66443264,57
58,2023-06-03T10:00:00.000Z,1902.595316852,58
59,2023-06-03T11:00:00.000Z,1903.468051115,59
60,2023-06-03T12:00:00.000Z,1904.916459237,60
61,2023-06-03T13:00:00.000Z,1904.064841462,61
62,2023-06-03T14:00:00.000Z,1905.378113644,62
63,2023-06-03T15:00:00.000Z,1901.718816763,63
64,2023-06-03T16:00:00.000Z,1903.385719005,64
65,2023-06-03T17:00:00.000Z,1900.959387056,65
66,2023-06-03T18:00:00.000Z,1900.541823379,66
67,2023-06-03T19:00:00.000Z,1890.865005157,67
68,2023-06-03T20:00:00.000Z,1892.331747709,68
69,2023-06-03T21:00:00.000Z,1890.051572064,69
70,2023-06-03T22:00:00.000Z,1890.476523871,70
71,2023-06-03T23:00:00.000Z,1890.777832728,71
72,2023-06-04T00:00:00.000Z,1890.955312097,72
73,2023-06-04T01:00:00.000Z,1891.93567324,73
74,2023-06-04T02:00:00.000Z,1890.833494469,74
75,2023-06-04T03:00:00.000Z,1891.686192707,75
76,2023-06-04T04:00:00.000Z,1893.005907984,76
77,2023-06-04T05:00:00.000Z,1894.536405475,77
78,2023-06-04T06:00:00.000Z,1894.985426515,78
79,2023-06-04T07:00:00.000Z,1892.582264484,79
80,2023-06-04T08:00:00.000Z,1898.885519623,80
81,2023-06-04T09:00:00.000Z,1900.117275337,81
82,2023-06-04T10:00:00.000Z,1898.782325547,82
83,2023-06-04T11:00:00.000Z,1905.62961496,83
84,2023-06-04T12:00:00.000Z,1904.718464841,84
85,2023-06-04T13:00:00.000Z,1903.147890018,85
86,2023-06-04T14:00:00.000Z,1904.407965099,86
87,2023-06-04T15:00:00.000Z,1907.194375408,87
88,2023-06-04T16:00:00.000Z,1907.684661833,88
89,2023-06-04T17:00:00.000Z,1904.425107636,89
90,2023-06-04T18:00:00.000Z,1898.170268287,90
91,2023-06-04T19:00:00.000Z,1899.498478357,91
92,2023-06-04T20:00:00.000Z,1902.362787681,92
93,2023-06-04T21:00:00.000Z,1904.768559492,93
94,2023-06-04T22:00:00.000Z,1903.910503106,94
95,2023-06-04T23:00:00.000Z,1900.672027552,95
96,2023-06-05T00:00:00.000Z,1906.120202031,96
97,2023-06-05T01:00:00.000Z,1894.438453015,97
98,2023-06-05T02:00:00.000Z,1884.816805673,98
99,2023-06-05T03:00:00.000Z,1883.891615875,99
100,2023-06-05T04:00:00.000Z,1884.474892263,100
101,2023-06-05T05:00:00.000Z,1872.732495847,101
102,2023-06-05T06:00:00.000Z,1871.692434561,102
103,2023-06-05T07:00:00.000Z,1870.592494499,103
104,2023-06-05T08:00:00.000Z,1870.514732955,104
105,2023-06-05T09:00:00.000Z,1873.223787475,105
106,2023-06-05T10:00:00.000Z,1868.501171382,106
107,2023-06-05T11:00:00.000Z,1869.73529854,107
108,2023-06-05T12:00:00.000Z,1865.442849244,108
109,2023-06-05T13:00:00.000Z,1870.282019804,109
110,2023-06-05T14:00:00.000Z,1863.91965267,110
111,2023-06-05T15:00:00.000Z,1867.783690291,111
112,2023-06-05T16:00:00.000Z,1868.008817165,112
113,2023-06-05T17:00:00.000Z,1850.169288435,113
114,2023-06-05T18:00:00.000Z,1809.456219067,114
115,2023-06-05T19:00:00.000Z,1814.625704552,115
116,2023-06-05T20:00:00.000Z,1807.970616826,116
117,2023-06-05T21:00:00.000Z,1806.507512703,117
118,2023-06-05T22:00:00.000Z,1805.663255022,118
119,2023-06-05T23:00:00.000Z,1801.382983247,119
120,2023-06-06T00:00:00.000Z,1806.705767369,120
121,2023-06-06T01:00:00.000Z,1814.723437156,121
122,2023-06-06T02:00:00.000Z,1811.649995404,122
123,2023-06-06T03:00:00.000Z,1806.148181906,123
124,2023-06-06T04:00:00.000Z,1813.412916632,124
125,2023-06-06T05:00:00.000Z,1811.885298464,125
126,2023-06-06T06:00:00.000Z,1815.669969223,126
127,2023-06-06T07:00:00.000Z,1815.917116043,127
128,2023-06-06T08:00:00.000Z,1814.078004745,128
129,2023-06-06T09:00:00.000Z,1815.191857604,129
130,2023-06-06T10:00:00.000Z,1815.381732693,130
131,2023-06-06T11:00:00.000Z,1816.974784218,131
132,2023-06-06T12:00:00.000Z,1820.363569456,132
133,2023-06-06T13:00:00.000Z,1812.524935354,133
134,2023-06-06T14:00:00.000Z,1807.3678002,134
135,2023-06-06T15:00:00.000Z,1818.103606453,135
136,2023-06-06T16:00:00.000Z,1834.910043998,136
137,2023-06-06T17:00:00.000Z,1839.143775677,137
138,2023-06-06T18:00:00.000Z,1861.583070372,138
139,2023-06-06T19:00:00.000Z,1873.786298987,139
140,2023-06-06T20:00:00.000Z,1874.089187855,140
141,2023-06-06T21:00:00.000Z,1895.445866099,141
142,2023-06-06T22:00:00.000Z,1877.97249701,142
143,2023-06-06T23:00:00.000Z,1880.604268461,143
144,2023-06-07T00:00:00.000Z,1881.379858281,144
145,2023-06-07T01:00:00.000Z,1883.383697181,145
146,2023-06-07T02:00:00.000Z,1889.359290408,146
147,2023-06-07T03:00:00.000Z,1879.570179697,147
148,2023-06-07T04:00:00.000Z,1877.700346396,148
149,2023-06-07T05:00:00.000Z,1880.119174007,149
150,2023-06-07T06:00:00.000Z,1878.457618176,150
151,2023-06-07T07:00:00.000Z,1880.984833013,151
152,2023-06-07T08:00:00.000Z,1875.602152353,152
153,2023-06-07T09:00:00.000Z,1877.099793363,153
154,2023-06-07T10:00:00.000Z,1875.25819109,154
155,2023-06-07T11:00:00.000Z,1862.202708561,155
156,2023-06-07T12:00:00.000Z,1858.283703884,156
157,2023-06-07T13:00:00.000Z,1870.634703184,157
158,2023-06-07T14:00:00.000Z,1865.552193387,158
159,2023-06-07T15:00:00.000Z,1863.678519364,159
160,2023-06-07T16:00:00.000Z,1844.241202551,160
161,2023-06-07T17:00:00.000Z,1837.485399057,161
162,2023-06-07T18:00:00.000Z,1837.795116676,162
163,2023-06-07T19:00:00.000Z,1850.77254422,163
164,2023-06-07T20:00:00.000Z,1849.23318286,164
165,2023-06-07T21:00:00.000Z,1848.604529044,165
166,2023-06-07T22:00:00.000Z,1843.407132566,166
167,2023-06-07T23:00:00.000Z,1832.594719895,167
168,2023-06-08T00:00:00.000Z,1832.791796148,168
169,2023-06-08T01:00:00.000Z,1831.816872126,169
170,2023-06-08T02:00:00.000Z,1834.476091249,170
171,2023-06-08T03:00:00.000Z,1838.677927675,171
172,2023-06-08T04:00:00.000Z,1838.363616365,172
173,2023-06-08T05:00:00.000Z,1836.369438973,173
174,2023-06-08T06:00:00.000Z,1837.50359235,174
175,2023-06-08T07:00:00.000Z,1839.45690733,175
176,2023-06-08T08:00:00.000Z,1840.096444337,176
177,2023-06-08T09:00:00.000Z,1841.047506919,177
178,2023-06-08T10:00:00.000Z,1841.096212018,178
179,2023-06-08T11:00:00.000Z,1836.681003355,179
180,2023-06-08T12:00:00.000Z,1844.355993337,180
181,2023-06-08T13:00:00.000Z,1844.344373482,181
182,2023-06-08T14:00:00.000Z,1851.083936393,182
183,2023-06-08T15:00:00.000Z,1846.378052073,183
184,2023-06-08T16:00:00.000Z,1859.852406253,184
185,2023-06-08T17:00:00.000Z,1859.971307812,185
186,2023-06-08T18:00:00.000Z,1847.9072968,186
187,2023-06-08T19:00:00.000Z,1843.619036762,187
188,2023-06-08T20:00:00.000Z,1845.960397521,188
189,2023-06-08T21:00:00.000Z,1846.654211176,189
190,2023-06-08T22:00:00.000Z,1851.837684416,190
191,2023-06-08T23:00:00.000Z,1850.125926016,191
192,2023-06-09T00:00:00.000Z,1849.524561038,192
193,2023-06-09T01:00:00.000Z,1846.603940005,193
194,2023-06-09T02:00:00.000Z,1844.89544471,194
195,2023-06-09T03:00:00.000Z,1846.604896972,195
196,2023-06-09T04:00:00.000Z,1834.329868052,196
197,2023-06-09T05:00:00.000Z,1837.461580236,197
198,2023-06-09T06:00:00.000Z,1837.593592973,198
199,2023-06-09T07:00:00.000Z,1839.256861677,199
200,2023-06-09T08:00:00.000Z,1836.13033309,200
201,2023-06-09T09:00:00.000Z,1834.241052405,201
202,2023-06-09T10:00:00.000Z,1841.748708832,202
203,2023-06-09T11:00:00.000Z,1844.480987746,203
204,2023-06-09T12:00:00.000Z,1844.539864515,204
205,2023-06-09T13:00:00.000Z,1845.791456836,205
206,2023-06-09T14:00:00.000Z,1848.188041391,206
207,2023-06-09T15:00:00.000Z,1849.532043774,207
208,2023-06-09T16:00:00.000Z,1844.512268889,208
209,2023-06-09T17:00:00.000Z,1844.737822996,209
210,2023-06-09T18:00:00.000Z,1839.921218736,210
211,2023-06-09T19:00:00.000Z,1841.205020021,211
212,2023-06-09T20:00:00.000Z,1837.975165628,212
213,2023-06-09T21:00:00.000Z,1832.980794073,213
214,2023-06-09T22:00:00.000Z,1834.622449558,214
215,2023-06-09T23:00:00.000Z,1837.357489355,215
216,2023-06-10T00:00:00.000Z,1837.894402644,216
217,2023-06-10T01:00:00.000Z,1840.449245201,217
218,2023-06-10T02:00:00.000Z,1838.463683805,218
219,2023-06-10T03:00:00.000Z,1838.59174068,219
220,2023-06-10T04:00:00.000Z,1832.286975356,220
221,2023-06-10T05:00:00.000Z,1828.127078007,221
222,2023-06-10T06:00:00.000Z,1794.672914136,222
223,2023-06-10T07:00:00.000Z,1761.864415416,223
224,2023-06-10T08:00:00.000Z,1744.781968979,224
225,2023-06-10T09:00:00.000Z,1735.506725236,225
226,2023-06-10T10:00:00.000Z,1740.710236026,226
227,2023-06-10T11:00:00.000Z,1740.616709212,227
228,2023-06-10T12:00:00.000Z,1743.757532235,228
229,2023-06-10T13:00:00.000Z,1747.984529192,229
230,2023-06-10T14:00:00.000Z,1740.612551556,230
231,2023-06-10T15:00:00.000Z,1742.333923582,231
232,2023-06-10T16:00:00.000Z,1742.741970428,232
233,2023-06-10T17:00:00.000Z,1740.385947056,233
234,2023-06-10T18:00:00.000Z,1736.36028874,234
235,2023-06-10T19:00:00.000Z,1756.493956557,235
236,2023-06-10T20:00:00.000Z,1740.347189817,236
237,2023-06-10T21:00:00.000Z,1745.176992121,237
238,2023-06-10T22:00:00.000Z,1746.548854753,238
239,2023-06-10T23:00:00.000Z,1742.415791943,239
240,2023-06-11T00:00:00.000Z,1753.728433039,240
241,2023-06-11T01:00:00.000Z,1753.746703033,241
242,2023-06-11T02:00:00.000Z,1748.304892303,242
243,2023-06-11T03:00:00.000Z,1752.60369288,243
244,2023-06-11T04:00:00.000Z,1749.334539572,244
245,2023-06-11T05:00:00.000Z,1751.153014407,245
246,2023-06-11T06:00:00.000Z,1752.609087096,246
247,2023-06-11T07:00:00.000Z,1756.697367583,247
248,2023-06-11T08:00:00.000Z,1757.777814078,248
249,2023-06-11T09:00:00.000Z,1754.81698145,249
250,2023-06-11T10:00:00.000Z,1750.283389922,250
251,2023-06-11T11:00:00.000Z,1747.204283062,251
252,2023-06-11T12:00:00.000Z,1752.581450618,252
253,2023-06-11T13:00:00.000Z,1754.355391638,253
254,2023-06-11T14:00:00.000Z,1748.333133304,254
255,2023-06-11T15:00:00.000Z,1745.39297327,255
256,2023-06-11T16:00:00.000Z,1745.812956983,256
257,2023-06-11T17:00:00.000Z,1742.370909786,257
258,2023-06-11T18:00:00.000Z,1754.326122051,258
259,2023-06-11T19:00:00.000Z,1756.511627508,259
260,2023-06-11T20:00:00.000Z,1759.123331836,260
261,2023-06-11T21:00:00.000Z,1765.297962345,261
262,2023-06-11T22:00:00.000Z,1768.805532454,262
263,2023-06-11T23:00:00.000Z,1765.803643524,263
264,2023-06-12T00:00:00.000Z,1757.923112644,264
265,2023-06-12T01:00:00.000Z,1752.125721445,265
266,2023-06-12T02:00:00.000Z,1746.500835014,266
267,2023-06-12T03:00:00.000Z,1746.829643466,267
268,2023-06-12T04:00:00.000Z,1728.045382806,268
269,2023-06-12T05:00:00.000Z,1735.287582591,269
270,2023-06-12T06:00:00.000Z,1739.289600064,270
271,2023-06-12T07:00:00.000Z,1736.771419928,271
272,2023-06-12T08:00:00.000Z,1741.911645986,272
273,2023-06-12T09:00:00.000Z,1738.642897302,273
274,2023-06-12T10:00:00.000Z,1743.67492825,274
275,2023-06-12T11:00:00.000Z,1750.80539189,275
276,2023-06-12T12:00:00.000Z,1751.849718724,276
277,2023-06-12T13:00:00.000Z,1744.907069013,277
278,2023-06-12T14:00:00.000Z,1744.746155846,278
279,2023-06-12T15:00:00.000Z,1739.108826338,279
280,2023-06-12T16:00:00.000Z,1737.644707821,280
281,2023-06-12T17:00:00.000Z,1733.352768855,281
282,2023-06-12T18:00:00.000Z,1738.293804408,282
283,2023-06-12T19:00:00.000Z,1735.61408925,283
284,2023-06-12T20:00:00.000Z,1739.584114506,284
285,2023-06-12T21:00:00.000Z,1733.28885915,285
286,2023-06-12T22:00:00.000Z,1737.689213169,286
287,2023-06-12T23:00:00.000Z,1739.822529736,287
288,2023-06-13T00:00:00.000Z,1742.438265605,288
289,2023-06-13T01:00:00.000Z,1742.652240012,289
290,2023-06-13T02:00:00.000Z,1732.078423139,290
291,2023-06-13T03:00:00.000Z,1740.205292171,291
292,2023-06-13T04:00:00.000Z,1748.082871325,292
293,2023-06-13T05:00:00.000Z,1748.971259926,293
294,2023-06-13T06:00:00.000Z,1745.815436606,294
295,2023-06-13T07:00:00.000Z,1747.693025926,295
296,2023-06-13T08:00:00.000Z,1747.801110184,296
297,2023-06-13T09:00:00.000Z,1745.615455577,297
298,2023-06-13T10:00:00.000Z,1757.236770454,298
299,2023-06-13T11:00:00.000Z,1749.847754545,299
300,2023-06-13T12:00:00.000Z,1750.673597593,300
301,2023-06-13T13:00:00.000Z,1748.900879522,301
302,2023-06-13T14:00:00.000Z,1745.294684517,302
303,2023-06-13T15:00:00.000Z,1739.527942712,303
304,2023-06-13T16:00:00.000Z,1740.320935213,304
305,2023-06-13T17:00:00.000Z,1733.694057875,305
306,2023-06-13T18:00:00.000Z,1737.521754798,306
307,2023-06-13T19:00:00.000Z,1735.984069324,307
308,2023-06-13T20:00:00.000Z,1740.090719778,308
309,2023-06-13T21:00:00.000Z,1740.867340018,309
310,2023-06-13T22:00:00.000Z,1742.218294514,310
311,2023-06-13T23:00:00.000Z,1740.718977451,311
312,2023-06-14T00:00:00.000Z,1735.409292928,312
313,2023-06-14T01:00:00.000Z,1736.390152615,313
314,2023-06-14T02:00:00.000Z,1742.59946441,314
315,2023-06-14T03:00:00.000Z,1743.057625056,315
316,2023-06-14T04:00:00.000Z,1743.564165971,316
317,2023-06-14T05:00:00.000Z,1745.376292807,317
318,2023-06-14T06:00:00.000Z,1742.064049693,318
319,2023-06-14T07:00:00.000Z,1741.716734095,319
320,2023-06-14T08:00:00.000Z,1739.762085478,320
321,2023-06-14T09:00:00.000Z,1739.894036934,321
322,2023-06-14T10:00:00.000Z,1745.016953188,322
323,2023-06-14T11:00:00.000Z,1743.220043054,323
324,2023-06-14T12:00:00.000Z,1745.892008199,324
325,2023-06-14T13:00:00.000Z,1746.067208237,325
326,2023-06-14T14:00:00.000Z,1743.879121338,326
327,2023-06-14T15:00:00.000Z,1740.924143072,327
328,2023-06-14T16:00:00.000Z,1742.586585406,328
329,2023-06-14T17:00:00.000Z,1738.277497104,329
330,2023-06-14T18:00:00.000Z,1739.203935578,330
331,2023-06-14T19:00:00.000Z,1742.143215138,331
332,2023-06-14T20:00:00.000Z,1732.819187646,332
333,2023-06-14T21:00:00.000Z,1729.413789005,333
334,2023-06-14T22:00:00.000Z,1646.171777632,334
335,2023-06-14T23:00:00.000Z,1649.956021907,335
336,2023-06-15T00:00:00.000Z,1649.871523066,336
337,2023-06-15T01:00:00.000Z,1650.960536551,337
338,2023-06-15T02:00:00.000Z,1652.339332796,338
339,2023-06-15T03:00:00.000Z,1650.047438179,339
340,2023-06-15T04:00:00.000Z,1650.71808063,340
341,2023-06-15T05:00:00.000Z,1651.845101006,341
342,2023-06-15T06:00:00.000Z,1649.774476151,342
343,2023-06-15T07:00:00.000Z,1645.352818916,343
344,2023-06-15T08:00:00.000Z,1638.747282152,344
345,2023-06-15T09:00:00.000Z,1638.991367859,345
346,2023-06-15T10:00:00.000Z,1637.003087138,346
347,2023-06-15T11:00:00.000Z,1631.820372168,347
348,2023-06-15T12:00:00.000Z,1633.709658093,348
349,2023-06-15T13:00:00.000Z,1639.561769159,349
350,2023-06-15T14:00:00.000Z,1638.656357214,350
351,2023-06-15T15:00:00.000Z,1646.090886476,351
352,2023-06-15T16:00:00.000Z,1643.496846423,352
353,2023-06-15T17:00:00.000Z,1641.329401507,353
354,2023-06-15T18:00:00.000Z,1640.089732415,354
355,2023-06-15T19:00:00.000Z,1640.368733012,355
356,2023-06-15T20:00:00.000Z,1660.084338052,356
357,2023-06-15T21:00:00.000Z,1663.604365727,357
358,2023-06-15T22:00:00.000Z,1666.418248749,358
359,2023-06-15T23:00:00.000Z,1664.685704419,359
360,2023-06-16T00:00:00.000Z,1664.543436873,360
361,2023-06-16T01:00:00.000Z,1665.746600673,361
362,2023-06-16T02:00:00.000Z,1663.396930347,362
363,2023-06-16T03:00:00.000Z,1661.216428655,363
364,2023-06-16T04:00:00.000Z,1662.509713796,364
365,2023-06-16T05:00:00.000Z,1665.734033119,365
366,2023-06-16T06:00:00.000Z,1666.378870358,366
367,2023-06-16T07:00:00.000Z,1668.597221963,367
368,2023-06-16T08:00:00.000Z,1670.66615018,368
369,2023-06-16T09:00:00.000Z,1669.656735052,369
370,2023-06-16T10:00:00.000Z,1669.406704188,370
371,2023-06-16T11:00:00.000Z,1669.088486321,371
372,2023-06-16T12:00:00.000Z,1669.170107742,372
373,2023-06-16T13:00:00.000Z,1664.479904877,373
374,2023-06-16T14:00:00.000Z,1665.470311729,374
375,2023-06-16T15:00:00.000Z,1662.274090458,375
376,2023-06-16T16:00:00.000Z,1653.502583664,376
377,2023-06-16T17:00:00.000Z,1670.115881623,377
378,2023-06-16T18:00:00.000Z,1686.821779916,378
379,2023-06-16T19:00:00.000Z,1693.338554232,379
380,2023-06-16T20:00:00.000Z,1720.425998753,380
381,2023-06-16T21:00:00.000Z,1720.182776945,381
382,2023-06-16T22:00:00.000Z,1723.329391883,382
383,2023-06-16T23:00:00.000Z,1716.545552888,383
384,2023-06-17T00:00:00.000Z,1718.6900168,384
385,2023-06-17T01:00:00.000Z,1716.470216698,385
386,2023-06-17T02:00:00.000Z,1716.853290573,386
387,2023-06-17T03:00:00.000Z,1716.430306715,387
388,2023-06-17T04:00:00.000Z,1719.164842121,388
389,2023-06-17T05:00:00.000Z,1717.734530032,389
390,2023-06-17T06:00:00.000Z,1721.828770005,390
391,2023-06-17T07:00:00.000Z,1755.020045512,391
392,2023-06-17T08:00:00.000Z,1750.839491925,392
393,2023-06-17T09:00:00.000Z,1740.630092467,393
394,2023-06-17T10:00:00.000Z,1742.586292698,394
395,2023-06-17T11:00:00.000Z,1743.254036678,395
396,2023-06-17T12:00:00.000Z,1742.516668704,396
397,2023-06-17T13:00:00.000Z,1739.825166621,397
398,2023-06-17T14:00:00.000Z,1735.32919584,398
399,2023-06-17T15:00:00.000Z,1740.830411713,399
400,2023-06-17T16:00:00.000Z,1734.581717115,400
401,2023-06-17T17:00:00.000Z,1726.993177937,401
402,2023-06-17T18:00:00.000Z,1728.385977874,402
403,2023-06-17T19:00:00.000Z,1724.846521349,403
404,2023-06-17T20:00:00.000Z,1729.47990062,404
405,2023-06-17T21:00:00.000Z,1727.358076462,405
406,2023-06-17T22:00:00.000Z,1727.860078271,406
407,2023-06-17T23:00:00.000Z,1728.475888188,407
408,2023-06-18T00:00:00.000Z,1730.109816741,408
409,2023-06-18T01:00:00.000Z,1726.730652632,409
410,2023-06-18T02:00:00.000Z,1723.782343939,410
411,2023-06-18T03:00:00.000Z,1726.314532495,411
412,2023-06-18T04:00:00.000Z,1725.304047176,412
413,2023-06-18T05:00:00.000Z,1728.804519168,413
414,2023-06-18T06:00:00.000Z,1728.951126813,414
415,2023-06-18T07:00:00.000Z,1726.792960568,415
416,2023-06-18T08:00:00.000Z,1728.568787763,416
417,2023-06-18T09:00:00.000Z,1729.271814878,417
418,2023-06-18T10:00:00.000Z,1727.858470903,418
419,2023-06-18T11:00:00.000Z,1731.853905934,419
420,2023-06-18T12:00:00.000Z,1729.945383901,420
421,2023-06-18T13:00:00.000Z,1733.868647778,421
422,2023-06-18T14:00:00.000Z,1733.632403278,422
423,2023-06-18T15:00:00.000Z,1734.177668355,423
424,2023-06-18T16:00:00.000Z,1738.925784378,424
425,2023-06-18T17:00:00.000Z,1737.228229387,425
426,2023-06-18T18:00:00.000Z,1739.625818878,426
427,2023-06-18T19:00:00.000Z,1743.583450221,427
428,2023-06-18T20:00:00.000Z,1738.440106056,428
429,2023-06-18T21:00:00.000Z,1740.602614528,429
430,2023-06-18T22:00:00.000Z,1729.64872698,430
431,2023-06-18T23:00:00.000Z,1725.120852281,431
432,2023-06-19T00:00:00.000Z,1725.447874891,432
433,2023-06-19T01:00:00.000Z,1718.117661431,433
434,2023-06-19T02:00:00.000Z,1722.512509657,434
435,2023-06-19T03:00:00.000Z,1725.231518743,435
436,2023-06-19T04:00:00.000Z,1726.325298078,436
437,2023-06-19T05:00:00.000Z,1724.90116616,437
438,2023-06-19T06:00:00.000Z,1720.985385266,438
439,2023-06-19T07:00:00.000Z,1725.998231948,439
440,2023-06-19T08:00:00.000Z,1724.188125749,440
441,2023-06-19T09:00:00.000Z,1725.164945286,441
442,2023-06-19T10:00:00.000Z,1721.253105949,442
443,2023-06-19T11:00:00.000Z,1722.858963961,443
444,2023-06-19T12:00:00.000Z,1723.915825096,444
445,2023-06-19T13:00:00.000Z,1725.871297832,445
446,2023-06-19T14:00:00.000Z,1729.92807692,446
447,2023-06-19T15:00:00.000Z,1727.415470589,447
448,2023-06-19T16:00:00.000Z,1720.72742792,448
449,2023-06-19T17:00:00.000Z,1719.639851248,449
450,2023-06-19T18:00:00.000Z,1714.786567866,450
451,2023-06-19T19:00:00.000Z,1728.916630247,451
452,2023-06-19T20:00:00.000Z,1735.903609522,452
453,2023-06-19T21:00:00.000Z,1724.161664329,453
454,2023-06-19T22:00:00.000Z,1729.338323853,454
455,2023-06-19T23:00:00.000Z,1729.778116259,455
456,2023-06-20T00:00:00.000Z,1733.098232627,456
457,2023-06-20T01:00:00.000Z,1734.25579459,457
458,2023-06-20T02:00:00.000Z,1739.886227986,458
459,2023-06-20T03:00:00.000Z,1733.768465244,459
460,2023-06-20T04:00:00.000Z,1736.483631107,460
461,2023-06-20T05:00:00.000Z,1731.446646508,461
462,2023-06-20T06:00:00.000Z,1730.483928059,462
463,2023-06-20T07:00:00.000Z,1729.045799995,463
464,2023-06-20T08:00:00.000Z,1726.760066234,464
465,2023-06-20T09:00:00.000Z,1729.800413933,465
466,2023-06-20T10:00:00.000Z,1724.979738662,466
467,2023-06-20T11:00:00.000Z,1729.745581229,467
468,2023-06-20T12:00:00.000Z,1730.297288336,468
469,2023-06-20T13:00:00.000Z,1728.628328533,469
470,2023-06-20T14:00:00.000Z,1732.342112647,470
471,2023-06-20T15:00:00.000Z,1729.19573313,471
472,2023-06-20T16:00:00.000Z,1719.312640543,472
473,2023-06-20T17:00:00.000Z,1733.329854497,473
474,2023-06-20T18:00:00.000Z,1742.770484711,474
475,2023-06-20T19:00:00.000Z,1758.584986898,475
476,2023-06-20T20:00:00.000Z,1780.057900135,476
477,2023-06-20T21:00:00.000Z,1779.49017014,477
478,2023-06-20T22:00:00.000Z,1779.603056955,478
479,2023-06-20T23:00:00.000Z,1775.900912323,479
480,2023-06-21T00:00:00.000Z,1786.194821732,480
481,2023-06-21T01:00:00.000Z,1791.63546358,481
482,2023-06-21T02:00:00.000Z,1795.719589957,482
483,2023-06-21T03:00:00.000Z,1807.122348788,483
484,2023-06-21T04:00:00.000Z,1808.681103578,484
485,2023-06-21T05:00:00.000Z,1810.31238494,485
486,2023-06-21T06:00:00.000Z,1814.737791551,486
487,2023-06-21T07:00:00.000Z,1815.313016278,487
488,2023-06-21T08:00:00.000Z,1811.633093244,488
489,2023-06-21T09:00:00.000Z,1810.684299502,489
490,2023-06-21T10:00:00.000Z,1809.728512834,490
491,2023-06-21T11:00:00.000Z,1814.214714752,491
492,2023-06-21T12:00:00.000Z,1814.819520101,492
493,2023-06-21T13:00:00.000Z,1827.076123838,493
494,2023-06-21T14:00:00.000Z,1816.972075588,494
495,2023-06-21T15:00:00.000Z,1836.256266601,495
496,2023-06-21T16:00:00.000Z,1837.247125752,496
497,2023-06-21T17:00:00.000Z,1848.989100725,497
498,2023-06-21T18:00:00.000Z,1879.224902307,498
